candidate_id,solution_id,candidate_type,trigger_time,problem_id,judge,events_before,event_index,current_idle_s,keys_5s,text_keys_5s,modifier_keys_5s,clipboard_ops_5s,pause_count_5s,pause_total_5s,pause_p90_5s,backspace_5s,enter_5s,control_5s,row_changes_5s,column_changes_5s,keys_10s,text_keys_10s,modifier_keys_10s,clipboard_ops_10s,pause_count_10s,pause_total_10s,pause_p90_10s,backspace_10s,enter_10s,control_10s,row_changes_10s,column_changes_10s,keys_30s,text_keys_30s,modifier_keys_30s,clipboard_ops_30s,pause_count_30s,pause_total_30s,pause_p90_30s,backspace_30s,enter_30s,control_30s,row_changes_30s,column_changes_30s,keys_60s,text_keys_60s,modifier_keys_60s,clipboard_ops_60s,pause_count_60s,pause_total_60s,pause_p90_60s,backspace_60s,enter_60s,control_60s,row_changes_60s,column_changes_60s,keys_120s,text_keys_120s,modifier_keys_120s,clipboard_ops_120s,pause_count_120s,pause_total_120s,pause_p90_120s,backspace_120s,enter_120s,control_120s,row_changes_120s,column_changes_120s,outcome_keys_30s,outcome_text_keys_30s,outcome_backspace_30s,outcome_enter_30s,outcome_keys_60s,outcome_text_keys_60s,outcome_backspace_60s,outcome_enter_60s,outcome_keys_120s,outcome_text_keys_120s,outcome_backspace_120s,outcome_enter_120s,outcome_continued_input_120s,outcome_next_event_s
1036007-idle-0281,1036007,idle_30s,2025-12-12T10:06:00.550000,2176,WA,282,281,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,54,46,8,0,2,7.679,1.027,0,3,0,2,47,67,56,11,0,4,16.769,1.117,0,3,0,2,56,21,9,0,0,39,24,0,0,88,67,0,4,1,0.245
1036007-idle-0369,1036007,idle_30s,2025-12-12T10:08:10.225000,2176,WA,370,369,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,46,40,6,0,4,13.341,1.452,0,4,0,7,38,71,62,9,0,9,58.661,2.366,0,4,0,8,61,24,21,0,1,81,58,0,2,136,94,0,4,1,11.65
1036995-idle-0032,1036995,idle_30s,2025-12-12T12:37:39.407000,2152,AC,33,32,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,33,28,5,0,1,2.317,0.333,0,1,0,1,27,33,28,5,0,1,2.317,0.333,0,1,0,1,27,3,2,0,0,43,36,0,0,68,56,0,0,1,26.459
1036995-idle-0100,1036995,idle_30s,2025-12-12T12:39:58.249000,2152,AC,101,100,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,25,20,5,0,3,12.556,3.055,0,0,0,0,17,68,56,12,0,8,50.798,2.573,0,0,0,0,53,26,22,0,0,62,57,0,0,62,57,0,0,1,6.13
1040795-idle-0119,1040795,idle_30s,2025-12-13T18:51:55.700000,1098,WA,120,119,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,15,15,0,0,2,21.068,4.693,0,0,0,1,14,34,29,5,0,8,71.151,10.422,0,2,0,3,30,10,7,0,0,21,17,0,2,48,42,0,2,1,15.405
1040795-idle-0272,1040795,idle_30s,2025-12-13T18:57:43.151000,1098,WA,273,272,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,17,13,4,0,3,19.605,4.638,0,0,0,1,11,39,33,6,0,7,65.66,4.178,0,2,0,4,31,17,17,0,1,17,17,0,1,17,17,0,1,1,5.583
1041521-idle-0071,1041521,idle_30s,2025-12-13T20:13:14.188000,1902,AC,72,71,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,72,47,25,0,2,4.935,0.755,0,3,0,3,45,72,47,25,0,2,4.935,0.755,0,3,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,1,202.914
1041521-idle-0105,1041521,idle_30s,2025-12-13T20:17:29.615000,1902,AC,106,105,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,34,26,8,0,1,4.957,1.142,0,2,0,1,26,34,26,8,0,1,4.957,1.142,0,2,0,1,26,59,25,0,2,94,48,0,4,176,108,0,6,1,7.685
1041521-idle-0522,1041521,idle_30s,2025-12-13T20:22:29.220000,1902,AC,523,522,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,50,27,23,1,3,16.599,1.01,0,1,21,2,27,147,92,55,1,9,42.727,1.178,0,4,21,7,91,0,0,0,0,2,1,0,0,2,1,0,0,1,57.657
1041521-idle-0524,1041521,idle_30s,2025-12-13T20:23:57.357000,1902,AC,525,524,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,0,0.0,0.48,0,0,1,0,0,24,2,22,2,1,87.657,0.43,0,0,22,1,1,0,0,0,0,0,0,0,0,13,13,0,1,1,86.806
1046718-idle-0119,1046718,idle_30s,2025-12-14T19:17:01.793000,1663,AC,120,119,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,39,29,10,0,3,16.396,1.047,0,2,0,1,28,120,98,22,0,6,35.058,0.778,0,7,0,6,95,34,26,0,0,79,60,0,0,158,125,0,6,1,0.486
1049954-idle-0003,1049954,idle_30s,2025-12-15T11:21:59.881000,1174,WA,4,3,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,4,1,3,1,0,0.0,0.407,0,0,3,0,0,4,1,3,1,0,0.0,0.407,0,0,3,0,0,0,0,0,0,6,6,0,0,116,45,0,3,1,37.534
1049954-idle-0207,1049954,idle_30s,2025-12-15T11:25:10.277000,1174,WA,208,207,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,45,39,6,0,3,7.814,1.138,0,3,0,2,38,197,96,101,0,9,41.894,0.76,0,6,0,6,95,35,23,0,1,49,37,0,2,103,77,0,6,1,2.273
1049954-idle-0256,1049954,idle_30s,2025-12-15T11:26:26.525000,1174,WA,257,256,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,38,26,12,0,4,15.06,2.107,0,1,0,3,25,75,58,17,0,7,59.605,1.81,0,4,0,5,56,35,22,0,2,73,57,0,4,89,58,0,4,1,4.901
1049954-idle-0345,1049954,idle_30s,2025-12-15T11:27:58.409000,1174,WA,346,345,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,54,36,18,1,1,7.219,1.147,0,2,15,4,35,89,58,31,1,4,21.589,1.305,0,4,15,7,58,1,0,0,0,3,1,0,0,3,1,0,0,1,29.736
1050643-idle-0280,1050643,idle_30s,2025-12-15T13:58:39.556000,1478,AC,281,280,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,65,42,23,0,2,10.681,0.963,0,2,0,2,41,119,90,29,0,5,46.104,0.971,0,4,0,3,87,3,3,0,0,11,11,0,0,106,94,0,2,1,28.545
1052340-idle-0024,1052340,idle_30s,2025-12-15T16:50:49.189000,2192,WA,25,24,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,13,11,2,2,4,24.42,5.736,0,0,2,3,10,23,16,7,5,8,79.879,13.616,0,2,7,9,13,6,3,0,0,37,28,0,1,40,31,0,1,1,23.421
1052340-idle-0062,1052340,idle_30s,2025-12-15T16:52:19.555000,2192,WA,63,62,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,31,25,6,2,4,16.638,2.434,0,1,3,4,23,38,29,9,5,7,25.437,2.901,0,1,6,5,25,2,2,0,0,9,9,0,0,15,13,0,0,1,13.699
1052340-idle-0064,1052340,idle_30s,2025-12-15T16:53:03.634000,2192,WA,65,64,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0.0,0.38,0,0,0,0,1,40,31,9,5,8,69.136,3.321,0,1,6,5,27,13,11,0,0,13,11,0,0,24,17,0,0,1,6.056
1052340-idle-0077,1052340,idle_30s,2025-12-15T16:53:55.440000,2192,WA,78,77,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,13,11,2,1,1,12.13,0.875,0,0,1,0,9,15,13,2,1,2,48.186,8.756,0,0,1,1,11,0,0,0,0,2,2,0,0,18,11,0,0,1,39.498
1052340-idle-0095,1052340,idle_30s,2025-12-15T16:55:43.978000,2192,WA,96,95,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,16,9,7,3,2,9.146,3.087,0,0,3,1,7,18,11,7,3,3,30.795,4.486,0,0,3,2,9,0,0,0,0,0,0,0,0,10,9,0,0,1,77.142
1055076-idle-0038,1055076,idle_30s,2025-12-15T19:19:51.898000,2179,TLE,39,38,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,39,34,5,0,1,2.799,0.877,0,2,0,1,32,39,34,5,0,1,2.799,0.877,0,2,0,1,32,0,0,0,0,1,1,0,1,30,26,0,2,1,57.04
1055076-idle-0310,1055076,idle_30s,2025-12-15T19:26:24.923000,2179,TLE,311,310,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,5,5,0,0,1,21.696,15.396,0,0,0,1,4,58,49,9,0,6,48.396,1.793,0,2,0,4,48,0,0,0,0,2,2,0,0,21,20,0,2,1,46.484
1055076-idle-0312,1055076,idle_30s,2025-12-15T19:27:42.256000,2179,TLE,313,312,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0.0,0.849,0,0,0,0,1,3,3,0,0,1,76.484,68.921,0,0,0,1,2,19,18,0,2,19,18,0,2,19,18,0,2,1,0.404
1055705-idle-0056,1055705,idle_30s,2025-12-15T19:23:06.838000,1537,WA,57,56,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,57,49,8,0,0,0.0,0.65,0,9,1,12,47,57,49,8,0,0,0.0,0.65,0,9,1,12,47,25,24,0,6,78,77,0,10,205,187,0,16,1,17.115
1055705-idle-0351,1055705,idle_30s,2025-12-15T19:26:28.920000,1537,WA,352,351,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,65,59,6,0,2,5.561,1.07,0,4,0,4,57,162,142,20,4,9,36.005,1.324,0,8,6,10,142,23,20,0,0,89,73,0,3,178,143,0,6,1,0.304
1055705-idle-0756,1055705,idle_30s,2025-12-15T19:32:18.169000,1537,WA,757,756,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,16,14,2,0,6,24.824,3.089,0,1,1,2,13,77,61,16,4,15,63.721,2.895,0,4,6,9,61,4,2,0,0,8,2,0,0,8,2,0,0,1,6.205
1055705-idle-0764,1055705,idle_30s,2025-12-15T19:33:28.943000,1537,WA,765,764,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,5,1,4,0,1,25.954,18.284,0,0,2,1,2,14,6,8,0,6,86.844,23.153,0,1,4,5,8,0,0,0,0,0,0,0,0,38,27,0,1,1,69.309
1055705-idle-0992,1055705,idle_30s,2025-12-15T19:38:47.721000,1537,WA,993,992,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,53,12,41,0,3,17.229,0.409,0,0,2,3,13,103,56,47,3,14,67.847,2.912,0,4,6,15,58,8,0,0,0,36,19,0,0,36,19,0,0,1,21.235
1055866-idle-0005,1055866,idle_30s,2025-12-15T19:40:55.828000,2179,WA,6,5,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,6,0,6,0,0,0.0,0.421,0,0,3,0,0,6,0,6,0,0,0.0,0.421,0,0,3,0,0,0,0,0,0,2,0,0,0,29,18,0,2,1,41.952
1055866-idle-0007,1055866,idle_30s,2025-12-15T19:42:07.781000,2179,WA,8,7,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,0.0,0.001,0,0,1,0,0,8,0,8,0,1,71.952,29.037,0,0,4,1,1,21,12,0,2,27,18,0,2,27,18,0,2,1,1.756
1061476-debug-0267,1061476,backspace_pause_2s,2025-12-15T23:03:12.538000,1059,WA,268,267,2.0,1,1,0,0,0,0,0.0,1,0,0,0,0,3,2,1,0,1,7.592,6.85,1,0,0,1,0,39,21,18,0,2,10.048,1.941,1,1,0,3,19,57,38,19,0,4,30.76,1.944,1,3,0,6,36,156,84,72,0,12,56.302,1.92,1,7,0,13,84,8,8,0,1,19,19,0,1,115,72,0,5,1,2.84
1061476-idle-0398,1061476,idle_30s,2025-12-15T23:05:56.127000,1059,WA,399,398,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,29,26,3,0,3,12.756,1.929,0,0,0,2,25,117,73,44,0,7,31.361,1.316,0,4,0,7,70,0,0,0,0,0,0,0,0,15,14,0,1,1,79.611
1070364-idle-0178,1070364,idle_30s,2025-12-17T09:17:20.734000,1581,WA,179,178,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,14,14,0,0,4,24.231,2.885,0,0,0,1,10,71,49,22,0,9,61.668,2.198,0,4,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,1,155.556
1070364-idle-0287,1070364,idle_30s,2025-12-17T09:20:53.752000,1581,WA,288,287,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,109,17,92,0,3,14.085,0.523,0,1,0,3,16,109,17,92,0,3,14.085,0.523,0,1,0,3,16,1,1,0,1,3,2,0,1,3,2,0,1,1,13.989
1070364-idle-0288,1070364,idle_30s,2025-12-17T09:21:37.741000,1581,WA,289,288,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,110,18,92,0,4,58.074,0.546,0,2,0,4,17,2,1,0,0,2,1,0,0,3,2,0,0,1,14.118
1070364-idle-0290,1070364,idle_30s,2025-12-17T09:22:21.859000,1581,WA,291,290,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0,0,1,0,0,2,1,1,1,0,0.0,0.0,0,0,1,0,0,5,4,1,1,2,88.107,44.079,0,1,1,2,3,0,0,0,0,0,0,0,0,27,8,0,0,1,70.6
1080234-idle-0091,1080234,idle_30s,2025-12-18T13:55:31.230000,1598,WA,92,91,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,0,35,21,14,0,2,8.993,1.765,0,1,0,0,19,92,71,21,0,4,32.527,1.439,0,5,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,1,130.61
1080234-idle-0390,1080234,idle_30s,2025-12-18T14:03:22.391000,1598,WA,391,390,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,28,27,1,0,4,14.238,2.87,0,2,0,3,26,60,54,6,0,15,58.547,4.299,0,4,0,6,52,15,9,0,1,50,27,0,2,56,33,0,2,1,13.219
1080234-idle-0446,1080234,idle_30s,2025-12-18T14:05:01.182000,1598,WA,447,446,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,36,20,16,0,5,16.126,2.365,0,1,0,1,19,56,33,23,0,9,32.474,2.468,0,2,0,2,33,0,0,0,0,0,0,0,0,10,9,0,2,1,71.817
1080234-idle-0456,1080234,idle_30s,2025-12-18T14:06:55.768000,1598,WA,457,456,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,10,9,1,1,3,8.28,2.812,0,2,1,3,8,10,9,1,1,3,8.28,2.812,0,2,1,3,8,0,0,0,0,40,20,0,1,40,20,0,1,1,35.461
1080234-idle-0496,1080234,idle_30s,2025-12-18T14:08:20.886000,1598,WA,497,496,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,40,20,20,0,3,8.31,1.376,0,1,0,1,18,46,26,20,0,4,73.771,1.744,0,1,0,2,24,0,0,0,0,0,0,0,0,15,13,0,1,1,60.893
1080234-idle-0505,1080234,idle_30s,2025-12-18T14:10:03.167000,1598,WA,506,505,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,9,7,2,0,1,6.136,3.067,0,1,0,2,6,9,7,2,0,1,6.136,3.067,0,1,0,2,6,6,6,0,0,6,6,0,0,13,12,0,0,1,9.462
1080234-idle-0511,1080234,idle_30s,2025-12-18T14:10:45.907000,1598,WA,512,511,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0.0,1.087,0,0,0,0,5,15,13,2,0,2,45.598,4.821,0,1,0,3,12,0,0,0,0,7,6,0,0,11,10,0,0,1,31.079
1080234-idle-0518,1080234,idle_30s,2025-12-18T14:12:07.680000,1598,WA,519,518,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,7,6,1,1,1,18.476,9.569,0,0,1,1,5,13,12,1,1,2,79.555,16.749,0,0,1,2,11,0,0,0,0,4,4,0,0,16,16,0,2,1,36.977
1080234-idle-0522,1080234,idle_30s,2025-12-18T14:13:15.622000,1598,WA,523,522,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,0.0,0.432,0,0,0,0,3,11,10,1,1,2,85.453,23.326,0,0,1,2,9,5,5,0,1,12,12,0,2,25,23,0,2,1,18.04
1080234-idle-0534,1080234,idle_30s,2025-12-18T14:14:27.629000,1598,WA,535,534,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,12,12,0,0,2,19.115,5.313,0,2,0,3,11,16,16,0,0,3,67.155,10.406,0,2,0,3,15,13,11,0,0,13,11,0,0,14,12,0,0,1,7.296
1080234-idle-0547,1080234,idle_30s,2025-12-18T14:15:15.209000,1598,WA,548,547,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,13,11,2,0,2,6.342,2.703,0,0,0,2,10,25,23,2,0,5,62.753,4.758,0,2,0,6,22,0,0,0,0,0,0,0,0,2,2,0,0,1,71.472
1080234-idle-0549,1080234,idle_30s,2025-12-18T14:17:21.901000,1598,WA,550,549,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,1,25.22,25.22,0,0,0,1,1,2,2,0,0,1,25.22,25.22,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,68.508
1090270-idle-0626,1090270,idle_30s,2025-12-19T11:09:38.884000,2086,AC,627,626,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,47,38,9,0,3,12.205,1.254,0,1,0,1,38,128,104,24,0,6,22.572,1.31,0,4,0,5,106,0,0,0,0,0,0,0,0,4,1,0,0,1,91.431
1090270-idle-0630,1090270,idle_30s,2025-12-19T11:11:41.268000,2086,AC,631,630,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,4,1,3,1,0,0.0,0.735,0,0,2,0,0,4,1,3,1,0,0.0,0.735,0,0,2,0,0,3,2,0,0,7,4,0,0,11,8,0,0,1,4.492
1092863-idle-0001,1092863,idle_30s,2025-12-19T17:04:20.232000,1465,AC,2,1,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,2,0,2,0,0,0.0,0.001,0,0,1,0,0,2,0,2,0,0,0.0,0.001,0,0,1,0,0,0,0,0,0,12,2,0,0,12,2,0,0,1,30.371
1092863-idle-0013,1092863,idle_30s,2025-12-19T17:05:43.835000,1465,AC,14,13,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,12,2,10,2,2,22.044,4.358,0,0,8,2,0,14,2,12,2,3,82.415,15.02,0,0,9,2,0,0,0,0,0,2,1,0,0,17,12,7,0,1,41.866
1092863-debug-0029,1092863,backspace_pause_2s,2025-12-19T17:07:23.347000,1465,AC,30,29,2.0,2,2,0,0,0,0,0.135,2,0,0,0,0,2,2,0,0,0,0.0,0.135,2,0,0,0,0,10,10,0,0,1,21.353,5.645,6,0,0,0,0,16,11,5,1,3,50.491,14.613,6,0,3,2,2,16,11,5,1,3,50.491,14.613,6,0,3,2,2,1,1,1,0,105,105,53,0,106,106,54,0,1,17.932
1092863-debug-0030,1092863,backspace_pause_2s,2025-12-19T17:07:43.279000,1465,AC,31,30,2.0,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,0,3,3,0,0,1,19.932,17.952,3,0,0,0,0,15,11,4,0,3,45.789,15.304,7,0,2,1,1,17,12,5,1,4,70.423,20.642,7,0,3,2,2,104,104,52,0,104,104,52,0,105,105,53,0,1,12.282
1092863-idle-0134,1092863,idle_30s,2025-12-19T17:08:29.830000,1465,AC,135,134,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,0,105,105,0,0,1,14.282,0.046,53,0,0,0,0,119,115,4,0,4,60.071,0.282,59,0,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,18.638
1092863-debug-0134,1092863,backspace_pause_2s,2025-12-19T17:08:01.830000,1465,AC,135,134,2.0,65,65,0,0,0,0,0.055,52,0,0,0,0,104,104,0,0,0,0.0,0.046,52,0,0,0,0,105,105,0,0,1,14.282,0.046,53,0,0,0,0,107,107,0,0,2,34.214,0.053,55,0,0,0,0,121,116,5,1,5,84.705,0.305,59,0,3,2,2,0,0,0,0,1,1,1,0,1,1,1,0,1,46.638
1092863-idle-0135,1092863,idle_30s,2025-12-19T17:09:18.468000,1465,AC,136,135,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,0,108,108,0,0,3,82.852,0.083,56,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,80.265
1092863-debug-0135,1092863,backspace_pause_2s,2025-12-19T17:08:50.468000,1465,AC,136,135,2.0,1,1,0,0,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,0,105,105,0,0,1,48.638,0.046,53,0,0,0,0,120,116,4,0,5,108.709,0.295,60,0,2,1,1,0,0,0,0,0,0,0,0,4,1,0,0,1,108.265
1095283-idle-0068,1095283,idle_30s,2025-12-19T21:37:21.915000,1509,AC,69,68,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,42,39,3,0,3,22.273,0.44,0,5,0,8,37,69,63,6,0,3,22.273,0.832,0,6,0,9,62,0,0,0,0,0,0,0,0,84,72,0,4,1,76.273
1095283-idle-0272,1095283,idle_30s,2025-12-19T21:41:27.158000,1509,AC,273,272,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,45,43,2,0,4,11.826,1.461,0,2,0,2,38,117,106,11,0,14,51.748,2.056,0,5,1,9,102,0,0,0,0,0,0,0,0,0,0,0,0,1,137.063
